location_id	year	sitc_eci	hs_eci	growth_proj	sitc_eci_rank	hs_eci_rank	code
169	2009	0.6838504	0.6705854		"37"	68	"PAN"
169	2010	0.79633164	0.6258382		"31"	70	"PAN"
169	2011	0.9184081	0.76583606		"33"	62	"PAN"
169	2012	0.80405706	0.73157954		"33"	68	"PAN"
169	2013	0.42712077	0.46380633		"43"	89	"PAN"
169	2014	0.118073374	0.080531016		"57"	114	"PAN"
169	2015	0.13919155	0.15138537		"55"	114	"PAN"
169	2016	0.811362	0.5576678	4.69	"32"	77	"PAN"
169	2017	0.21094283	0.22165164	3.72	"52"	107	"PAN"
173	1995	-0.5187154	-0.40803927		"87"	145	"PER"
173	1996	-0.45931965	-0.48884606		"82"	145	"PER"
173	1997	-0.6174825	-0.5142804		"89"	145	"PER"
173	1998	-0.4493734	-0.37300375		"84"	136	"PER"
173	1999	-0.52687556	-0.39441735		"91"	139	"PER"
173	2000	-0.52865744	-0.4316105		"88"	148	"PER"
173	2001	-0.40262634	-0.37673527		"81"	146	"PER"
173	2002	-0.62365836	-0.615289		"90"	168	"PER"
173	2003	-0.5805256	-0.51180834		"90"	163	"PER"
173	2004	-0.6862369	-0.6087282	2.94	"97"	168	"PER"
173	2005	-0.5271232	-0.5207433	3.24	"92"	162	"PER"
173	2006	-0.5955282	-0.5546426	2.64	"94"	171	"PER"
173	2007	-0.5227759	-0.5733898	2.73	"89"	165	"PER"
173	2008	-0.4829795	-0.48628265	2.78	"85"	168	"PER"
173	2009	-0.6172108	-0.67329866	2.61	"91"	175	"PER"
173	2010	-0.68265945	-0.5691173	2.63	"96"	173	"PER"
173	2011	-0.5573522	-0.5340317	2.65	"90"	165	"PER"
173	2012	-0.52257323	-0.44792897	2.6	"92"	158	"PER"
173	2013	-0.63693225	-0.6087664	2.59	"93"	170	"PER"
173	2014	-0.60945106	-0.5708209	2.8	"96"	170	"PER"
173	2015	-0.65359175	-0.55438274	3.76	"96"	171	"PER"
173	2016	-0.80661845	-0.7044657	3.76	"97"	175	"PER"
173	2017	-0.7019051	-0.53882295	2.44	"97"	167	"PER"
174	1995	-0.27697656	-0.49837342		"74"	151	"PHL"
174	1996	-0.087146334	-0.31941172		"67"	136	"PHL"
174	1997	0.05906406	-0.27417067		"60"	124	"PHL"
174	1998	-0.14685926	-0.26918676		"66"	127	"PHL"
174	1999	-0.07865109	-0.4821072		"63"	148	"PHL"
174	2000	-0.12818532	-0.36976156		"69"	144	"PHL"
174	2001	-0.0254341	-0.08052948		"66"	127	"PHL"
174	2002	0.11622737	-0.06002785		"54"	126	"PHL"
174	2003	0.10374428	-0.08132286		"54"	124	"PHL"
174	2004	0.1804952	-0.11207431	4.43	"53"	129	"PHL"
174	2005	0.10052018	-0.07303322	4.83	"54"	123	"PHL"
174	2006	0.31713292	0.14169937	5.08	"48"	112	"PHL"
174	2007	0.29600713	-0.07795467	4.83	"49"	126	"PHL"
174	2008	0.42621595	0.2032859	5.19	"47"	108	"PHL"
174	2009	0.4151078	0.20072956	4.93	"47"	111	"PHL"
174	2010	0.5604894	0.282141	5.09	"41"	99	"PHL"
174	2011	0.43507993	0.29622898	5.43	"44"	95	"PHL"
174	2012	0.41216198	0.3436889	5.49	"46"	94	"PHL"
174	2013	0.6217985	0.51756173	5.58	"39"	80	"PHL"
174	2014	0.81274265	0.647403	5.68	"33"	69	"PHL"
174	2015	0.70885843	0.5900961	5.43	"35"	76	"PHL"
174	2016	0.8038233	0.5484699	5.75	"33"	81	"PHL"
174	2017	0.74742913	0.6497311	4.02	"33"	69	"PHL"
176	1995	-2.2129705	-2.483362		"129"	219	"PNG"
176	1996	-1.9198222	-2.1302972		"128"	214	"PNG"
176	1997	-1.9280947	-2.252871		"129"	215	"PNG"
176	1998	-1.6243722	-1.7173424		"125"	209	"PNG"
176	1999	-1.8142502	-1.9451581		"127"	215	"PNG"
176	2000	-1.5145278	-1.4574804		"126"	218	"PNG"
176	2001	-1.6657773	-1.7454171		"130"	229	"PNG"
176	2002	-1.259291	-1.3981906		"119"	218	"PNG"
176	2003	-1.4260715	-1.7416946		"124"	226	"PNG"
176	2004	-1.6231805	-1.8008865	3.39	"130"	228	"PNG"
176	2005	-1.7306359	-1.5827999	3.06	"130"	220	"PNG"
176	2006	-1.8169942	-2.0509446	3.06	"130"	231	"PNG"
176	2007	-1.71291	-2.0575035	2.95	"130"	231	"PNG"
176	2008	-1.5912954	-1.9375435	3.21	"127"	225	"PNG"
176	2009	-1.6719025	-2.033585	2.95	"130"	230	"PNG"
176	2010	-1.4597218	-1.7565659	3.14	"128"	226	"PNG"
176	2011	-1.0026302	-1.0888479	3.63	"112"	206	"PNG"
176	2012	-0.95357096	-1.0038055	3.75	"107"	201	"PNG"
176	2013	-1.6601142	-1.722968	2.9	"130"	230	"PNG"
176	2014	-1.5608258	-1.5280966	3.37	"129"	224	"PNG"
176	2015	-1.8617039	-1.7981391		"131"	227	"PNG"
176	2016	-1.7939991	-1.8039696	2.92	"133"	229	"PNG"
176	2017	-1.5832618	-1.819154	2.15	"128"	229	"PNG"
177	1995	0.75460535	0.7604905		"28"	46	"POL"
177	1996	0.8154493	0.8193937		"27"	43	"POL"
177	1997	0.8677366	0.8276944		"24"	44	"POL"
177	1998	0.9111001	0.91252905		"26"	39	"POL"
177	1999	0.8335975	0.87965393		"25"	40	"POL"
177	2000	0.97162855	0.8542801		"24"	49	"POL"
177	2001	0.9787248	0.9611767		"25"	45	"POL"
177	2002	0.9931056	0.9911298		"24"	41	"POL"
177	2003	0.91181254	1.0008148		"27"	43	"POL"
177	2004	1.0033706	1.0380253	3.85	"25"	38	"POL"
177	2005	1.0106925	0.9783669	3.72	"24"	43	"POL"
177	2006	1.0573831	1.0310601	3.48	"24"	41	"POL"
177	2007	1.1568525	1.0988269	3.37	"21"	36	"POL"
177	2008	1.150481	1.0661584	3.21	"21"	34	"POL"
177	2009	1.1725351	1.10858	3.12	"20"	35	"POL"
177	2010	1.1645389	1.1151097	3.25	"22"	34	"POL"
177	2011	1.1898639	1.1340849	3.24	"20"	38	"POL"
177	2012	1.0415952	1.0538204	3.25	"24"	42	"POL"
177	2013	1.0703305	1.0639267	3.23	"24"	38	"POL"
177	2014	1.1028025	1.151183	3.26	"24"	33	"POL"
177	2015	1.160772	1.1466696	3.1	"22"	33	"POL"
177	2016	1.1433785	1.174113	4.11	"21"	31	"POL"
177	2017	1.1939389	1.1845512	3.14	"21"	28	"POL"
179	1995	0.4319517	0.38999277		"38"	80	"PRT"
179	1996	0.5415365	0.44395903		"37"	68	"PRT"
179	1997	0.50045663	0.37614015		"37"	78	"PRT"
179	1998	0.5222939	0.41571128		"36"	71	"PRT"
179	1999	0.49650744	0.45010802		"35"	71	"PRT"
179	2000	0.64136875	0.5333692		"32"	72	"PRT"
179	2001	0.69480044	0.48121712		"29"	78	"PRT"
179	2002	0.53695244	0.49828213		"37"	73	"PRT"
179	2003	0.6657387	0.50684756		"32"	77	"PRT"
179	2004	0.7352038	0.5313899	2.84	"30"	66	"PRT"
179	2005	0.75536364	0.5176174	2.75	"32"	74	"PRT"
179	2006	0.71470445	0.5875215	2.66	"35"	71	"PRT"
179	2007	0.76922035	0.60796267	2.74	"35"	75	"PRT"
179	2008	0.73398167	0.6428818	2.74	"35"	73	"PRT"
179	2009	0.6619425	0.53317404	2.73	"40"	83	"PRT"
179	2010	0.6746935	0.5545805	2.81	"37"	76	"PRT"
179	2011	0.69529855	0.55969477	2.99	"38"	76	"PRT"
179	2012	0.71821177	0.6765768	2.98	"36"	72	"PRT"
179	2013	0.73163354	0.5826631	3.1	"33"	73	"PRT"
179	2014	0.7511867	0.6295831	3.12	"35"	71	"PRT"
179	2015	0.7355623	0.60513306	3.64	"34"	74	"PRT"
179	2016	0.72854024	0.5797416	4.33	"35"	75	"PRT"
179	2017	0.720964	0.6016437	3.07	"34"	78	"PRT"
180	1995	-0.27799144	-0.27436936		"75"	136	"PRY"
180	1996	-0.6157801	-0.4467282		"92"	142	"PRY"
180	1997	-0.5353815	-0.4461645		"80"	138	"PRY"
180	1998	-0.44652793	-0.1746481		"83"	116	"PRY"
180	1999	-0.6340591	-0.5321189		"94"	153	"PRY"
180	2000	-0.8135463	-0.78614014		"106"	184	"PRY"
180	2001	-0.77591354	-0.6925235		"102"	175	"PRY"
180	2002	-0.81538785	-0.69236284		"103"	177	"PRY"
180	2003	-0.730751	-0.64898884		"100"	177	"PRY"
180	2004	-0.73345184	-0.69036007	3.65	"98"	174	"PRY"
180	2005	-0.66084886	-0.7011083	3.68	"99"	175	"PRY"
180	2006	-0.51269054	-0.49377564	3.75	"91"	169	"PRY"
180	2007	-0.53002137	-0.5126877	3.73	"90"	160	"PRY"
180	2008	-0.5433771	-0.5380978	3.57	"89"	173	"PRY"
180	2009	-0.5638776	-0.5886887	3.62	"88"	170	"PRY"
180	2010	-0.62854314	-0.5634398	3.46	"94"	171	"PRY"
180	2011	-0.50612646	-0.46787167	3.59	"85"	159	"PRY"
180	2012	-0.52623725	-0.37131786	3.56	"93"	152	"PRY"
180	2013	-0.5367772	-0.468726	3.21	"88"	162	"PRY"
180	2014	-0.54935133	-0.48030844	3.47	"92"	162	"PRY"
180	2015	-0.5407518	-0.39527768	2.9	"90"	157	"PRY"
180	2016	-0.61459	-0.53431517	3.42	"91"	162	"PRY"
180	2017	-0.4473598	-0.2858865	3.65	"87"	149	"PRY"
183	1995	-0.4750252	-0.574834		"83"	153	"QAT"
183	1996	-0.6141533	-0.6626724		"91"	155	"QAT"
183	1997	-1.1706729	-1.134889		"115"	187	"QAT"
183	1998	-0.89382374	-0.8978048		"107"	172	"QAT"
183	1999	-0.64811134	-0.5403731		"97"	154	"QAT"
183	2000	-0.13243563	-0.33705258		"71"	140	"QAT"
183	2001	-0.2286418	-0.38622653		"74"	148	"QAT"
183	2002	0.20930074	0.09308328		"51"	112	"QAT"
183	2003	-0.06874755	-0.20025288		"65"	130	"QAT"
183	2004	0.23073916	0.4572502	2.58	"51"	77	"QAT"
183	2005	-0.29850844	0.21544579	1.79	"75"	99	"QAT"
183	2006	-0.08023575	0.22305807	1.72	"65"	101	"QAT"
183	2007	-0.4340464	0.24154387	1.52	"84"	105	"QAT"
183	2008	-1.15405	-0.45314798	1	"118"	161	"QAT"
183	2009	-0.9200388	-0.22670735	1.47	"107"	141	"QAT"
183	2010	-0.2407032	0.10868272	1.79	"75"	114	"QAT"
183	2011	-1.0145823	-0.38893637	1.67	"114"	154	"QAT"
183	2012	0.18036142	-0.022085449	1.76	"53"	125	"QAT"
183	2013	-0.58446723	-0.20078057	1.59	"91"	139	"QAT"
183	2014	-0.3284745	-0.32167172	1.13	"77"	146	"QAT"
183	2015	-0.25454393	0.07258767	1.96	"76"	120	"QAT"
183	2016	-0.36445314	-0.25526786	1.55	"79"	145	"QAT"
183	2017	-0.38619694	-0.434249	2.04	"82"	159	"QAT"
185	1995	0.5898733	0.64455146		"30"	53	"ROU"
185	1996	0.64177567	0.6105234		"32"	60	"ROU"
185	1997	0.7002016	0.4601292		"30"	69	"ROU"
185	1998	0.5830964	0.3526707		"34"	82	"ROU"
185	1999	0.58457655	0.25877205		"31"	91	"ROU"
185	2000	0.5679852	0.37066355		"36"	92	"ROU"
185	2001	0.46355292	0.3366668		"40"	93	"ROU"
185	2002	0.44805175	0.29725704		"39"	93	"ROU"
185	2003	0.46518642	0.4143154		"38"	81	"ROU"
185	2004	0.54033685	0.3621325	3.36	"36"	89	"ROU"
185	2005	0.6058194	0.38195142	3.47	"36"	85	"ROU"
185	2006	0.7919432	0.548696	3.4	"32"	76	"ROU"
185	2007	0.9626269	0.7662989	3.45	"27"	64	"ROU"
185	2008	0.93716156	0.80032676	3.31	"28"	56	"ROU"
185	2009	1.0311317	0.8135841	3.22	"24"	59	"ROU"
185	2010	0.99969596	0.7424275	3.39	"27"	63	"ROU"
185	2011	0.97428	0.78124595	3.43	"26"	61	"ROU"
185	2012	0.9415016	0.6963169	3.46	"29"	71	"ROU"
185	2013	1.0499538	0.77252835	3.52	"26"	59	"ROU"
185	2014	1.0309917	0.84754825	3.46	"26"	56	"ROU"
185	2015	1.0010585	0.9486817	3.14	"27"	48	"ROU"
185	2016	1.1111028	0.99809635	4.36	"24"	44	"ROU"
185	2017	1.1586778	1.0809457	3.02	"24"	35	"ROU"
186	1995	0.3605459	0.44851875		"47"	73	"RUS"
186	1996	0.48424494	0.714265		"39"	54	"RUS"
186	1997	0.41570878	0.7577579		"40"	49	"RUS"
186	1998	0.6933147	0.8899156		"30"	42	"RUS"
186	1999	0.56762123	0.8572952		"32"	42	"RUS"
186	2000	0.72954416	0.94979805		"28"	45	"RUS"
186	2001	0.57125187	0.927678		"34"	48	"RUS"
186	2002	0.64164364	1.0421196		"29"	39	"RUS"
186	2003	0.6508709	1.0612442		"34"	37	"RUS"
186	2004	0.412879	0.9074956	3.03	"43"	46	"RUS"
186	2005	0.59384847	0.86432654	2.85	"37"	50	"RUS"
186	2006	0.32396388	0.73755664	2.77	"47"	60	"RUS"
186	2007	0.15137327	0.58336794	2.34	"55"	77	"RUS"
186	2008	0.009857103	0.5104542	2.14	"64"	81	"RUS"
186	2009	0.030575493	0.46677884	2.16	"65"	86	"RUS"
186	2010	0.23307852	0.5570136	2.33	"50"	75	"RUS"
186	2011	0.07058011	0.49799925	2.13	"58"	81	"RUS"
186	2012	0.040218335	0.3308307	2	"62"	97	"RUS"
186	2013	0.05672501	0.49007875	2.04	"61"	84	"RUS"
186	2014	0.037033595	0.2177337	1.96	"60"	100	"RUS"
186	2015	0.14989744	0.22194761	2.6	"53"	107	"RUS"
186	2016	0.1723713	0.39171633	3.74	"54"	92	"RUS"
186	2017	0.23894902	0.33987692	2.49	"49"	92	"RUS"
188	1995	0.291418	0.22539747		"50"	93	"SAU"
188	1996	0.20255378	0.22666796		"51"	90	"SAU"
188	1997	-0.15682212	0.13362788		"69"	104	"SAU"
188	1998	0.32235783	0.52773905		"45"	69	"SAU"
188	1999	0.12910812	0.12273504		"54"	101	"SAU"
188	2000	0.2024177	0.6315787		"51"	66	"SAU"
188	2001	0.2331409	0.48369807		"50"	77	"SAU"
188	2002	0.30439776	0.499479		"43"	72	"SAU"
188	2003	0.33744407	0.27928868		"43"	92	"SAU"
188	2004	0.42619523	0.7425646	3.54	"41"	52	"SAU"
188	2005	0.16915311	0.6714634	3.03	"50"	59	"SAU"
188	2006	-0.078483395	0.13883974	2.7	"64"	113	"SAU"
188	2007	-0.60838115	0.41221482	2.53	"93"	91	"SAU"
188	2008	-0.836743	-0.32167026	1.65	"103"	150	"SAU"
188	2009	-0.586883	0.2307355	2.68	"90"	106	"SAU"
188	2010	-0.12556608	0.44952965	2.96	"69"	82	"SAU"
188	2011	-0.8120643	0.33051524	2.86	"104"	91	"SAU"
188	2012	-0.40450636	0.36399344	2.5	"86"	91	"SAU"
188	2013	-0.0909333	0.68805426	2.51	"69"	66	"SAU"
188	2014	-0.024095425	0.5605303	2.2	"64"	76	"SAU"
188	2015	0.07558487	0.6531137	3.17	"57"	72	"SAU"
188	2016	0.32873315	0.68579644	3.03	"48"	70	"SAU"
188	2017	0.124813646	0.008688497	1.91	"56"	125	"SAU"
191	1995	-0.9297917	-0.99039376		"108"	185	"SEN"
191	1996	-0.75876683	-0.5847421		"98"	151	"SEN"
191	1997	-0.576823	-0.447676		"85"	140	"SEN"
191	1998	-0.33471167	-0.35869238		"79"	135	"SEN"
191	1999	-0.47053105	-0.40894222		"86"	141	"SEN"
191	2000	-0.42795247	-0.4230122		"82"	145	"SEN"
191	2001	-0.3956429	-0.3798882		"80"	147	"SEN"
191	2002	-0.36808234	-0.3564904		"80"	154	"SEN"
191	2003	-0.3364759	-0.19011697		"81"	129	"SEN"
191	2004	-0.49783725	-0.32024804	5.86	"87"	149	"SEN"
191	2005	-0.24681368	-0.17612004	5.98	"72"	137	"SEN"
191	2006	-0.4827503	-0.26829362	5.97	"87"	149	"SEN"
191	2007	-0.33594838	-0.1342525	6.14	"77"	129	"SEN"
191	2008	-0.44374794	-0.30727008	5.66	"83"	148	"SEN"
191	2009	-0.62596214	-0.48673645	5.29	"92"	161	"SEN"
191	2010	-0.5929085	-0.4753722	5.46	"93"	164	"SEN"
191	2011	-0.75040144	-0.71905476	5.26	"100"	176	"SEN"
191	2012	-0.3462645	-0.4516404	5.79	"83"	159	"SEN"
191	2013	-0.60443634	-0.4280928	5.53	"92"	155	"SEN"
191	2014	-0.48971632	-0.5209225	5.77	"89"	167	"SEN"
191	2015	-0.50292486	-0.6206187	6.49	"87"	175	"SEN"
191	2016	-0.5788915	-0.62373114	5.7	"90"	170	"SEN"
191	2017	-0.5614336	-0.556326	3.69	"92"	169	"SEN"
192	1995	1.2054359	0.7293671		"20"	50	"SGP"
192	1996	1.2015194	0.8747701		"20"	38	"SGP"
192	1997	1.3733572	1.0909367		"17"	30	"SGP"
192	1998	1.2102689	0.94471365		"19"	35	"SGP"
192	1999	1.541384	1.3269788		"12"	22	"SGP"
192	2000	1.5216975	1.2647761		"12"	25	"SGP"
192	2001	1.4893519	1.2919232		"14"	25	"SGP"
192	2002	1.7487997	1.4045768		"9"	21	"SGP"
192	2003	1.5689024	1.4208398		"13"	17	"SGP"
192	2004	1.6834984	1.5178888		"9"	15	"SGP"
192	2005	1.688838	1.656639		"9"	10	"SGP"
192	2006	1.6367166	1.4112805		"9"	20	"SGP"
192	2007	1.4997201	1.4234896		"13"	18	"SGP"
192	2008	1.706759	1.5902579		"7"	11	"SGP"
192	2009	1.8283263	1.702483		"5"	7	"SGP"
192	2010	1.8032475	1.7333343		"6"	9	"SGP"
192	2011	1.7624165	1.7538203		"6"	10	"SGP"
192	2012	1.9637704	1.7468247		"3"	6	"SGP"
192	2013	1.9076339	1.9706875		"4"	4	"SGP"
192	2014	1.9032161	1.9255389		"4"	5	"SGP"
192	2015	1.9869114	2.0004923		"5"	4	"SGP"
192	2016	1.9168104	1.9331135	3.63	"5"	5	"SGP"
192	2017	1.8071362	1.795112	3.08	"5"	6	"SGP"
197	1995	-0.15953341	-0.13137466		"67"	120	"SLV"
197	1996	-0.2329326	-0.19826408		"70"	123	"SLV"
197	1997	-0.17504984	-0.11831429		"72"	117	"SLV"
197	1998	-0.15925942	-0.18415803		"68"	118	"SLV"
197	1999	-0.10851257	-0.2316359		"65"	124	"SLV"
197	2000	-0.106977984	-0.26965484		"68"	136	"SLV"
197	2001	-0.09537429	-0.16356637		"69"	133	"SLV"
197	2002	-0.30972093	-0.29313403		"78"	149	"SLV"
197	2003	-0.25220123	-0.23782365		"77"	140	"SLV"
197	2004	-0.15674092	-0.19522753	3.12	"70"	138	"SLV"
197	2005	-0.2917023	-0.25991076	2.82	"74"	144	"SLV"
197	2006	-0.08821428	-0.017018806	3.07	"66"	124	"SLV"
197	2007	-0.048476763	-0.11720149	2.99	"64"	128	"SLV"
197	2008	0.11665965	0.0022618733	3.3	"58"	123	"SLV"
197	2009	-0.097692505	-0.191406	3.01	"69"	137	"SLV"
197	2010	0.046579268	-0.036475953	3.06	"59"	123	"SLV"
197	2011	0.06783297	-0.068423666	3.14	"60"	127	"SLV"
197	2012	0.10108006	0.018501751	3.23	"57"	124	"SLV"
197	2013	0.09463501	-0.01963272	3.35	"57"	124	"SLV"
197	2014	0.10299835	0.07241719	3.4	"58"	115	"SLV"
197	2015	0.03663959	0.13414797	3.53	"59"	116	"SLV"
197	2016	0.18773653	0.17500485	4.78	"53"	110	"SLV"
197	2017	0.14206173	0.22410685	2.07	"54"	106	"SLV"
201	1995						"SRB"
201	1996						"SRB"
201	1997						"SRB"
201	1998						"SRB"
201	1999						"SRB"
201	2000						"SRB"
201	2001						"SRB"
201	2002						"SRB"
201	2003						"SRB"
201	2004						"SRB"
201	2005						"SRB"
201	2006	0.602585	0.60578966		"39"	69	"SRB"
201	2007	0.74498564	0.6135075		"37"	74	"SRB"
201	2008	0.6506572	0.6619085		"39"	70	"SRB"
201	2009	0.6888659	0.5684108		"36"	80	"SRB"
201	2010	0.62099856	0.5611337		"38"	74	"SRB"
201	2011	0.64967346	0.5178702		"40"	80	"SRB"
201	2012	0.70131946	0.6026307		"37"	75	"SRB"
201	2013	0.5962558	0.55852157		"41"	75	"SRB"
201	2014	0.57823765	0.54624826		"41"	78	"SRB"
201	2015	0.5567841	0.501777	3.81	"40"	84	"SRB"
201	2016	0.658522	0.59167176	4.88	"37"	74	"SRB"
201	2017	0.65196913	0.65743953	2.96	"37"	68	"SRB"
206	1995	1.3248329	1.2336227		"17"	22	"SVK"
206	1996	1.2335825	1.2088449		"17"	19	"SVK"
206	1997	1.228741	1.2113892		"20"	24	"SVK"
206	1998	1.2973415	1.220859		"16"	23	"SVK"
206	1999	1.239883	1.1861342		"19"	25	"SVK"
206	2000	1.3607081	1.2412071		"16"	27	"SVK"
206	2001	1.3221215	1.1995878		"18"	30	"SVK"
206	2002	1.3843027	1.2386875		"16"	28	"SVK"
206	2003	1.3840952	1.2850956		"16"	21	"SVK"
206	2004	1.2793323	1.286829	3.84	"18"	27	"SVK"
206	2005	1.2972996	1.2906538	3.67	"20"	25	"SVK"
206	2006	1.4026731	1.3274857	3.51	"16"	23	"SVK"
206	2007	1.3778156	1.3579458	3.47	"16"	22	"SVK"
206	2008	1.4919015	1.3646208	3.4	"14"	18	"SVK"
206	2009	1.4083588	1.2664571	3.56	"15"	27	"SVK"
206	2010	1.468665	1.3174655	3.52	"15"	23	"SVK"
206	2011	1.3582985	1.2810001	3.48	"17"	28	"SVK"
206	2012	1.35422	1.2536886	3.45	"16"	27	"SVK"
206	2013	1.4596325	1.2637855	3.6	"15"	26	"SVK"
206	2014	1.5036528	1.3177661	3.42	"14"	22	"SVK"
206	2015	1.4213593	1.2134556	3.14	"16"	26	"SVK"
206	2016	1.3857176	1.2504532	3.98	"16"	28	"SVK"
206	2017	1.4070088	1.2541382	3.34	"15"	25	"SVK"
207	1995	1.3982801	1.4137644		"14"	13	"SVN"
207	1996	1.4128784	1.440899		"15"	15	"SVN"
207	1997	1.4537808	1.455892		"15"	16	"SVN"
207	1998	1.3906918	1.4455655		"15"	13	"SVN"
207	1999	1.4318104	1.4385624		"16"	16	"SVN"
207	2000	1.5107248	1.4892288		"14"	14	"SVN"
207	2001	1.508194	1.4863774		"13"	17	"SVN"
207	2002	1.4608582	1.5441071		"13"	16	"SVN"
207	2003	1.6515286	1.6338305		"11"	12	"SVN"
207	2004	1.6833675	1.6366456	3.78	"10"	10	"SVN"
207	2005	1.5700378	1.5711021	3.45	"12"	12	"SVN"
207	2006	1.5648602	1.5696768	3.24	"11"	12	"SVN"
207	2007	1.5209445	1.6431575	3.18	"12"	10	"SVN"
207	2008	1.5206959	1.5275695	3.03	"13"	13	"SVN"
207	2009	1.5264655	1.5700516	3.23	"12"	13	"SVN"
207	2010	1.5597187	1.617457	3.27	"12"	13	"SVN"
207	2011	1.5311852	1.6628175	3.19	"13"	16	"SVN"
207	2012	1.4633399	1.5095191	3.11	"13"	17	"SVN"
207	2013	1.5332878	1.6388041	3.16	"13"	14	"SVN"
207	2014	1.5653135	1.642268	3.11	"11"	12	"SVN"
207	2015	1.5398383	1.579896	2.96	"13"	13	"SVN"
207	2016	1.6060431	1.5740314	3.76	"9"	16	"SVN"
207	2017	1.5711803	1.5928378	2.23	"11"	12	"SVN"
208	1995	2.2021315	2.198578		"3"	3	"SWE"
208	1996	2.2010221	2.1366103		"4"	4	"SWE"
208	1997	2.0461802	2.1197898		"4"	4	"SWE"
208	1998	2.0974925	2.1173766		"4"	4	"SWE"
208	1999	2.120783	2.1931434		"4"	4	"SWE"
208	2000	2.0978818	2.1587288		"4"	5	"SWE"
208	2001	2.0414257	2.118067		"4"	5	"SWE"
208	2002	2.1506078	2.0977216		"4"	4	"SWE"
208	2003	2.1052814	2.0980663		"4"	4	"SWE"
208	2004	2.0886257	2.002037	3.92	"4"	5	"SWE"
208	2005	1.9598196	1.9020025	3.58	"4"	5	"SWE"
208	2006	1.906422	1.8458068	3.38	"4"	4	"SWE"
208	2007	1.8822956	1.9491837	3.14	"5"	4	"SWE"
208	2008	1.8239356	1.8464378	2.91	"4"	4	"SWE"
208	2009	1.8547686	1.8864113	2.73	"4"	4	"SWE"
208	2010	1.8257326	1.8676678	2.92	"4"	5	"SWE"
208	2011	1.8175536	1.8408115	2.68	"4"	7	"SWE"
208	2012	1.7419466	1.7414466	2.57	"6"	7	"SWE"
208	2013	1.7607566	1.8492217	2.74	"7"	6	"SWE"
208	2014	1.7403709	1.7870173	2.73	"7"	6	"SWE"
208	2015	1.7208729	1.7463844	2.99	"8"	7	"SWE"
208	2016	1.6896245	1.7393996	3.4	"8"	9	"SWE"
208	2017	1.6696398	1.7111046	2.53	"9"	8	"SWE"
209	1995						"SWZ"
209	1996						"SWZ"
209	1997						"SWZ"
209	1998						"SWZ"
209	1999						"SWZ"
209	2000	0.27669632	0.50126666		"47"	75	"SWZ"
209	2001	1.0036435	0.99105		"24"	43	"SWZ"
209	2002	0.5939106	0.62448305		"34"	60	"SWZ"
209	2003	0.74651766	0.6596473		"30"	64	"SWZ"
209	2004	0.77824366	0.5550772		"28"	62	"SWZ"
209	2005	0.5744311	0.51826704		"38"	72	"SWZ"
209	2006	1.2197498	1.0176128		"20"	43	"SWZ"
209	2007	0.938946	0.8842775		"28"	50	"SWZ"
209	2008	0.8598234	0.9057045		"31"	48	"SWZ"
209	2009	0.99631184	0.88612896		"28"	53	"SWZ"
209	2010	0.09746215	0.17476249		"55"	108	"SWZ"
209	2011	0.1446014	0.13027969		"54"	111	"SWZ"
209	2012	0.1646709	0.09771325		"54"	118	"SWZ"
209	2013	0.017849773	0.08278413		"62"	115	"SWZ"
209	2014	0.37309825	0.17020643		"45"	106	"SWZ"
209	2015	0.13715236	0.26721582		"56"	100	"SWZ"
209	2016	0.17058405	0.36933067		"55"	94	"SWZ"
209	2017	0.092181556	0.27939805	3.51	"58"	99	"SWZ"
215	1995	-0.63684845	-0.8923856		"91"	180	"TGO"
215	1996	-0.90841097	-0.9088325		"106"	170	"TGO"
215	1997	-0.87010556	-0.95911163		"104"	176	"TGO"
215	1998	-0.7188235	-0.8483114		"101"	166	"TGO"
215	1999	-0.7924733	-0.64684755		"103"	158	"TGO"
215	2000	-0.73903376	-0.78207904		"98"	182	"TGO"
215	2001	-0.43355677	-0.72913307		"86"	178	"TGO"
215	2002	-0.6479278	-0.73194164		"92"	178	"TGO"
215	2003	-0.457049	-0.52454525		"83"	166	"TGO"
215	2004	-0.61306477	-0.6866382		"92"	173	"TGO"
215	2005	-0.59757745	-0.6297175		"95"	167	"TGO"
215	2006	-0.86979026	-0.8479		"103"	186	"TGO"
215	2007	-0.7110379	-0.764284		"98"	182	"TGO"
215	2008	-0.5980998	-0.5513778		"92"	175	"TGO"
215	2009	-0.5200956	-0.68627596		"86"	176	"TGO"
215	2010	-0.7536555	-0.85125136		"100"	189	"TGO"
215	2011	-0.5574081	-0.88843095		"91"	193	"TGO"
215	2012	-0.80426806	-0.6454052		"103"	168	"TGO"
215	2013	-0.7253372	-0.6360249		"101"	173	"TGO"
215	2014	-0.6666899	-0.57206905		"99"	171	"TGO"
215	2015	-0.61354303	-0.5326332		"93"	168	"TGO"
215	2016	-0.9148534	-0.9640217		"104"	192	"TGO"
215	2017	-0.8189448	-0.7617664	3.28	"101"	182	"TGO"
216	1995	0.21627179	0.13846451		"52"	102	"THA"
216	1996	0.198047	0.08322627		"53"	104	"THA"
216	1997	0.27440712	0.077639185		"47"	107	"THA"
216	1998	0.17256273	0.12592931		"50"	105	"THA"
216	1999	0.40492773	0.15535602		"42"	100	"THA"
216	2000	0.48196948	0.23501611		"38"	105	"THA"
216	2001	0.46161476	0.3586359		"41"	92	"THA"
